frame,x,y,mass,signal
19,49.45708425370779,8.452193120858315,44.16771779733423,2.4390503674766455
19,71.09559992931614,8.190493019968192,39.43596008442953,2.3136134914349893
19,74.2916204217536,8.561182019977803,50.230500139347605,2.3136134914349893
19,177.8697961704756,10.047930821494749,56.411750642066984,2.8362671416085563
19,311.2036036036036,7.987725225225225,61.88219218055032,2.717798980902548
19,327.9030131826742,9.512476459510358,59.206205491661656,2.620236966203482
19,371.1357100059916,8.376872378669862,23.26157179039155,2.99654759432845
19,380.8773394031361,4.437910976226606,55.10860087430089,2.216051476735924
19,438.56217545777537,9.214812790379884,25.498529413134417,2.3763319294558176
19,63.50583760834955,8.834777993985494,78.7882955848313,2.2927073454280467
19,238.93522660960903,8.591908189068274,71.6523310811282,2.3484570681132273
19,320.48621174434953,9.098842867957174,64.43971070873297,2.6620492582173676
19,448.90463631315936,8.669489172681843,50.202625278005016,2.0557710240160296
19,13.817081486532562,11.01380838731674,40.87848415890858,2.181207900057686
19,107.52006615214995,10.098676957001103,63.20624809432336,1.9651777246526114
19,147.8669214732453,9.957435719249478,40.11192547198735,1.8885218559604884
19,173.71831940365936,9.965439349446577,61.70100558182349,2.8362671416085563
19,181.6593865424763,9.730849526256623,43.394190395077345,2.8362671416085563
19,188.58192906435565,10.445514363665543,43.42206525641994,2.6829554042243102
19,210.80266764114745,9.567604604421707,76.27955806399818,3.1010783243631637
19,347.05045731707315,8.404420731707317,45.71477260184798,2.0139587320021444
19,361.65360553177476,7.57054659203161,84.65595389744654,2.5366123821757114
19,19.71555944055944,11.341083916083917,39.86105171990403,2.271801199421104
19,157.94467148695378,10.71785602011946,44.33496696538977,1.9512402939813165
19,222.3910034602076,10.886245674740485,32.22333971203431,2.020927447337792
19,283.7782686732017,4.726218417782687,50.47440517609527,2.306644776099342
19,341.081822016027,11.422887670462533,49.568472182461086,1.9860838706595543
19,473.17392316647266,10.860535506402794,29.930632366606265,2.167270469386391
19,501.2326752351928,11.54909235457798,52.59289463813212,1.9024592866317835
19,10.283209509658246,10.884843982169391,46.89945420890807,2.383300644791465
19,88.8815592203898,10.671164417791104,27.88879877326153,1.7979285565970702
19,117.53443877551021,11.505739795918366,43.70778258518149,1.8467095639466031
19,138.1595498689687,11.646986280252813,45.206056382345714,2.216051476735924
19,251.1527522492019,15.343136306471898,72.03561042458881,2.522674951504416
19,259.8198142414861,8.851599587203303,33.76342580121242,1.6933978265623568
19,49.49528301886792,12.63061158100195,42.84366188356119,2.4390503674766455
19,59.06471183013144,12.804752275025278,68.92059466955436,2.6829554042243102
19,232.0575813036745,13.025622976207236,49.49878502910461,2.9198917256363273
19,332.79948013367994,12.419420720386187,37.53350079779775,2.7387051269094904
19,420.0614390676463,8.700278692677983,55.011038859601825,2.5993308201965393
19,483.0073295533121,13.493845941086986,50.39078059206749,3.0732034630205733
19,169.8799431377617,12.891832514861722,53.923919267240805,2.383300644791465
19,289.58394851410185,13.568994889267461,36.81572311822605,2.0069900166664967
19,303.9530721813482,14.022867369258302,35.04566942297157,2.4878313748261784
19,314.63863962670496,14.288765254845657,77.6593637004564,2.0766771700229723
19,390.38084057290445,13.509744071378258,29.679758614522953,2.6620492582173676
19,450.26165273909004,13.5058495821727,37.526532082462104,2.0557710240160296
19,492.9979035639413,17.579109631273894,56.509312656766056,2.2508950534141614
19,40.29159486884932,14.401876316293318,36.3976001980872,2.1045520313655626
19,164.72194092827004,13.654113924050634,66.06342138193885,2.383300644791465
19,245.73154362416108,16.472568445722807,65.41533085572364,2.2787699147567517
19,353.1740245466203,15.444953288148012,38.042217017300025,2.3414883527775796
19,402.72940242207665,15.2170935080405,70.20283829131351,2.6829554042243102
19,410.6908183146615,13.005114466634193,57.22709033633775,2.4808626594905308
19,444.1861689399378,14.163196937066285,29.12226138767115,2.167270469386391
19,461.9724761526232,15.28100158982512,70.13315113795703,2.6620492582173676
19,21.726650993802096,15.76127377644796,32.606619055494924,2.020927447337792
19,70.46956829440906,15.024946921443735,39.38717907708,2.229988907407219
19,199.15131499939955,12.681878227452863,58.02849259993722,2.257863768749809
19,207.27016645326503,15.608194622279129,38.0979667399852,1.7909598412614225
19,274.33873544852776,13.99509244464734,61.059883770943905,2.132426892708153
19,293.34723984771574,16.23508883248731,43.93078147592221,1.8885218559604884
19,318.61070853462155,15.881239935587761,69.24115557499414,1.9860838706595543
19,379.78579013418283,15.206100974997586,72.18892216197305,2.3902693601271126
19,437.41751464693186,16.333333333333332,45.19908766701006,2.1045520313655626
19,57.554107424960506,16.826092680358084,52.93436168957886,2.6829554042243102
19,187.48019186356368,16.730147450701722,39.22689862436011,2.2508950534141614
19,222.79500211774672,15.452986022871665,32.90627381492777,2.020927447337792
19,325.40814511826426,17.55575315667793,39.18508633234622,2.209082761400276
19,351.8375207395117,18.523583787627402,58.8020200021941,2.3414883527775796
19,82.5442536327609,17.930741649367803,36.927222563596416,1.7421788339118898
19,129.0659574468085,21.004091653027825,85.15770140161317,2.2369576227428665
19,184.50313828710264,17.80360396841466,34.418485042763294,2.2508950534141614
19,237.7859090909091,15.817840909090908,61.32469495369852,2.3484570681132273
19,396.6081496668375,17.414531009738596,54.38385447939355,2.5505498128470063
19,455.49886527749123,17.880132040437385,67.55472646376744,2.2927073454280467
19,52.10849056603774,18.979196903725207,57.61733839513401,2.216051476735924
19,94.24892606827945,19.1288718064662,30.82262792956915,1.9024592866317835
19,114.82862297053518,19.30667468430547,46.35589441272756,3.0244224556710404
19,172.92452352841963,21.576404115365154,82.63502645010875,2.5993308201965393
19,256.8028531337699,21.439546304957904,59.59645355045792,2.2021140460646285
19,261.0575959933222,19.058848080133558,33.394083888423104,2.571455958853949
19,296.5209648696778,18.90626517727052,43.04575462829497,1.7003665418980043
19,327.4494790805358,20.256490821895156,42.139821634660784,2.2021140460646285
19,360.43940286780594,18.37811824788843,35.47772977378172,2.9129230103006796
19,433.15816518360697,18.88143877678907,55.60337966313187,2.3763319294558176
19,473.50453451786046,19.54599296687026,37.65196895850376,2.0557710240160296
19,30.423923315782368,19.785203186175238,51.617274491141465,1.9303341479743736
19,63.51613431613431,20.15937755937756,42.54400712412834,2.257863768749809
19,87.90864332603938,21.01859956236324,25.477623267127473,1.8118659872683653
19,142.61251352326002,19.605120807789397,38.64849525150136,1.8397408486109554
19,321.93620870227556,20.472912501190137,73.19241717030631,2.2021140460646285
19,340.6935621100397,21.529211571185478,49.143380546986585,2.3972380754627602
19,369.2729309829698,19.796534209740067,46.64858045682476,2.466925228819236
19,376.10696119750037,19.562999564016856,47.951730224590854,2.0069900166664967
19,427.34665567916494,19.216179096277983,50.73921635884987,2.933829156307622
19,504.34005244182237,20.209603408718454,42.523100978121406,2.5505498128470063
19,152.17529547118502,20.53686852839661,66.6278873241263,2.5644872435183017
19,162.97135278514588,21.22320954907162,52.54411363078259,2.5993308201965393
19,213.7136752136752,20.9006919006919,34.2442671593721,1.7003665418980043
19,316.9596633480447,20.92538232577235,67.89619351521416,2.1393956080438006
19,410.9164878397711,21.40236051502146,38.96905615694115,2.8014235649303187
19,19.475940323597396,22.437276738810674,33.16411628234673,2.905954294965032
19,104.41839270919635,20.60221623860812,67.28991528101282,2.1115207467012103
19,273.5453773355982,24.410579956321282,57.43615179640718,2.2648324840854563
19,351.8123362705406,22.482972136222912,58.523271388768194,2.1951453307289808
19,490.9240942535159,22.00735773493527,74.82309655884784,2.494800090161826
19,228.28014053254438,25.588387573964496,37.686812535182,1.9442715786456688
19,247.18392408596148,23.264303656154063,49.9378140952504,2.446019082812293
19,307.9188498402556,22.540734824281152,43.62415800115372,2.1881766153933335
19,313.5051075268817,21.774731182795698,51.84724209721784,2.1393956080438006
19,480.28429027113236,22.50897129186603,34.95507612360815,2.947766586978917
19,10.76027397260274,25.662100456621005,27.470675853122675,1.7630849799188324
19,70.53574660633484,24.449411764705882,38.50215222945276,2.3345196374419324
19,198.40375136911283,25.362130339539977,50.89949681156977,2.209082761400276
19,392.40629135701926,22.444467067087448,68.45369074206597,3.2613587770830574
19,402.4384767556874,23.949455984174087,70.45371204339682,3.0174537403353927
19,434.6758715236976,23.65021543282413,35.582260503816435,2.3345196374419324
19,438.1243930635838,23.898959537572253,30.139693826675693,2.020927447337792
19,448.2207755844883,24.3232535349293,49.777533642530514,2.432081652140998
19,464.87572102779234,24.491347666491873,66.44670072539947,2.020927447337792
19,258.0147155928686,25.362795962645034,73.87535127319977,3.045328601677983
19,418.5233689583666,23.08422395916414,43.68687643917455,2.717798980902548
19,456.74896069538926,24.482709750566894,73.75688311249377,2.3345196374419324
19,84.65458768873403,25.718466898954702,30.00031951996274,2.0000213013308494
19,97.5362907319054,28.817581971373464,68.6488147714641,2.2648324840854563
19,202.43297908810422,25.655353673865843,60.983227902251784,2.209082761400276
19,261.6525991867238,26.107594241125398,63.40834083905714,3.045328601677983
19,347.4398816130226,25.82303613269207,56.509312656766056,2.383300644791465
19,354.06159356980606,29.000087366765683,79.76391573182195,2.4878313748261784
19,385.1110814775303,24.890652086944925,52.25839630202104,2.3623944987845222
19,496.9021762551174,25.498383968972206,32.34180787274032,2.1045520313655626
19,503.98059481122124,25.659143640582155,33.03867940630508,2.3763319294558176
19,33.128516271373414,27.064533921676777,50.5371236141161,2.3136134914349893
19,58.585420144685585,26.989705063995547,25.045562916317326,1.8258034179396603
19,156.45249876298863,27.28723404255319,28.16754738668743,1.7630849799188324
19,185.85983746363,27.333901876191433,69.45718575039922,2.5296436668400637
19,212.7311292571201,25.460466042620993,34.98991970028639,1.9373028633100213
19,239.2563459730492,27.43324976496396,44.47434127210272,1.8467095639466031
19,265.664334135141,26.81554778045047,63.73587045983257,3.045328601677983
19,285.59950946040647,26.015183368371876,59.6661407038144,2.2996760607636944
19,341.0915672913118,26.877484383872797,49.0876308243014,2.4878313748261784
19,363.22055427251735,27.123364126250962,36.20944488402471,3.4634515218168365
19,139.72784810126583,26.953219592735277,25.324311529743227,1.7491475492475372
19,330.6337899543379,28.165296803652968,15.261486585068154,2.2927073454280467
19,427.78058857639894,29.347999420121774,96.14039677059372,2.508737520833121
19,449.0020226991797,27.995842229463985,62.014597771927626,2.432081652140998
19,464.2875122910521,27.81612586037365,70.87183496353568,2.2021140460646285
19,42.52993817116824,27.751545720794013,42.8297244528899,2.216051476735924
19,48.119689355870264,31.209380234505865,45.763553609197515,2.209082761400276
19,157.23044077134986,30.529889807162533,50.592873336801276,2.383300644791465
19,167.0505896958411,29.302451893234014,44.90640162291287,2.0906146006942676
19,177.52008812856403,29.393856920684293,53.77060752985656,2.5993308201965393
19,212.49372122226873,28.55713687735454,33.29652187372403,1.9373028633100213
19,275.4344503233392,28.06114050558495,47.41513914374599,2.2648324840854563
19,310.3033419023136,30.034490145672663,32.5299631868028,3.0592660323492784
19,411.4603572024704,28.7185778668002,41.749573575864524,3.442545375809894
19,467.6439064954264,29.17472050263328,75.42240607771353,2.2439263380785137
19,132.4093200541006,29.45764170662732,56.6765618248216,1.860646994617898
19,373.0778748180495,29.590247452692868,47.875074355898725,1.9163967173030787
19,472.69457725947524,30.452244897959183,59.75673400317782,2.2439263380785137
19,146.99957130608746,31.108459559874248,48.767069918861615,2.418144221469703
19,225.23222375418555,31.56194603112074,35.38016775908265,2.0000213013308494
19,340.9067371560255,31.356242374949165,51.40821303107204,2.4878313748261784
19,384.28642691415314,31.446287703016242,60.07032619328196,2.118489462036858
19,481.0477480965286,32.57839721254356,54.000575135932934,2.3275509221062847
19,67.08795438346401,29.09408410548824,48.885538079567624,2.3345196374419324
19,75.65929203539822,32.46411012782694,42.523100978121406,2.2857386300923994
19,120.52864679180469,28.596491228070175,56.80199870086325,2.0766771700229723
19,129.27337477337477,31.788785288785288,53.81241982187045,2.2857386300923994
19,251.42333785617367,31.433879553282537,66.76726163083926,2.3414883527775796
19,297.41953859299343,32.334662489319285,24.46715954345858,1.7630849799188324
19,431.4025385312783,30.496423894429334,69.17843713697332,2.3972380754627602
19,454.6437072299911,32.173906575423985,46.84370448622289,1.9303341479743736
19,11.282232704402515,33.22641509433962,44.32102953471847,2.132426892708153
19,21.131635471003374,31.55333947018513,68.13312983662618,2.4529877981479404
19,29.962594848776316,33.28053863417762,65.2062693956542,2.459956513483588
19,101.78980948957584,29.62023723939612,77.54786425508603,2.2648324840854563
19,198.53038553692005,32.92006098889131,31.993372105957942,2.132426892708153
19,220.61368078175894,35.34084690553746,53.48489020109501,2.0000213013308494
19,242.4326404926867,32.46843725943033,36.20944488402471,1.7561162645831847
19,254.49604645416358,31.439831974301953,56.40478192673134,2.1463643233794483
19,362.10924496898167,33.18913602663035,46.05623965329472,2.2787699147567517
19,485.6821093400864,32.303887978549085,46.78098604820206,2.1881766153933335
19,77.56735532197656,35.40558173251178,57.68005683315484,2.3902693601271126
19,110.94224830142063,31.51590487955528,45.12940051365359,2.5366123821757114
19,151.70450281425892,33.89287054409006,37.14325273900149,2.4390503674766455
19,202.7384649026897,33.80056855455937,31.867935229916284,2.411175506134055
19,239.12122619600558,32.460907261185945,45.010932352947584,1.7561162645831847
19,265.4907840440165,34.1474552957359,50.66256049015775,2.0139587320021444
19,278.7118644067797,34.34322033898305,31.247719565043653,2.174239184722038
19,398.3377725742719,33.88511634713888,47.617231888479765,2.954735302314565
19,422.3486389615422,32.54218734863896,71.93804840988975,2.557518528182654
19,496.4444734098019,36.30982794577685,53.46398405508807,2.0488023086803824
19,4.9054505005561735,33.607563959955506,31.324375433735774,2.069708454687325
19,133.28267814974302,35.54063064314488,50.167781701326774,1.9791151553239066
19,217.5568783068783,35.13505291005291,52.68348793749554,2.1881766153933335
19,231.9938353148393,35.202113606340816,31.65190505451121,1.9721464399882591
19,275.4025054466231,34.84395424836601,25.589122712497836,2.174239184722038
19,320.8155492154066,30.742225392296717,48.85069450288939,2.8014235649303187
19,442.9772065341269,38.59060402684564,55.03194500560877,2.2439263380785137
19,25.726570497906003,36.030618892508144,74.87884628153301,2.459956513483588
19,49.71010004764173,35.99392567889471,58.5093339580969,2.209082761400276
19,127.45202882062951,34.44653014789534,36.75300468020522,2.2857386300923994
19,330.59867452135495,36.58640157093765,28.390546277428154,1.7421788339118898
19,405.4864165588616,36.09041253413828,48.481352590100066,2.522674951504416
19,412.4974358974359,36.463736263736266,19.024592866317835,2.5017688054974734
19,476.1643266758948,33.58592050622899,70.4815869047394,2.132426892708153
19,97.00104730319427,37.81026357130389,39.923770157924864,2.0975833160299153
19,439.3205272464234,39.570969297540586,43.352378103063465,2.2439263380785137
19,450.0044611411129,36.93050011739845,59.359517229045906,2.257863768749809
19,66.49594438006953,38.16205926171164,42.098009342646904,2.2508950534141614
19,135.90999270605397,38.27483588621444,47.770543625864015,1.9791151553239066
19,340.88755894087774,36.66630395357272,38.42549636076064,2.0975833160299153
19,351.8024459078081,37.73612417685795,44.44646641076013,1.8885218559604884
19,378.05656524402696,38.05411476414131,34.12579899866609,2.543581097511359
19,426.71171875,38.403125,44.599778148144374,1.9442715786456688
19,23.986213313033918,39.13888184048042,82.39112141336109,2.459956513483588
19,34.020792563600786,39.07497553816047,56.97621658425444,2.2021140460646285
19,40.468231082827884,37.597593715819826,70.0843701306075,2.8014235649303187
19,71.78339100346021,36.90813148788927,40.27917464004289,1.8258034179396603
19,170.38653084323713,39.28711563855876,36.94115999426771,2.160301754050743
19,208.18405284990013,40.33307727761561,45.35936811972996,2.3484570681132273
19,306.64410370220924,38.41450620397458,69.08087512227425,2.3972380754627602
19,311.70360824742266,37.486377025036816,37.85406170323754,2.174239184722038
19,333.77065943238733,39.273163606010016,33.394083888423104,1.7421788339118898
19,54.606672226855714,38.7976647206005,41.77744843720711,2.160301754050743
19,78.81210778885197,39.75292235757352,56.63474953280771,3.3031710690969427
19,102.98992336077207,36.65114958841896,49.1015682549727,2.1533330387150955
19,140.45001778726433,38.960156527926,39.17811761701058,2.1881766153933335
19,160.94980079681275,37.66788844621514,43.72868873118843,2.3414883527775796
19,191.48451501336268,38.498192108159095,44.32799825005412,1.909428001967431
19,256.79426948890034,41.234124935467214,26.99680321029864,1.8954905712961359
19,268.8838695460555,40.1253856324372,31.624030193168622,1.9791151553239066
19,293.00814759318223,39.681869263907096,74.41194235404463,2.7874861342590234
19,398.5857694429123,40.295091009376726,37.90284271058707,1.8397408486109554
19,435.9902448002945,39.56524940180379,37.861030418573186,2.2439263380785137
19,459.83330979949164,36.966958486303305,98.70488401411203,3.0522973170136307
19,227.4921589688507,37.97465091299678,64.87873977487877,2.3902693601271126
19,231.16532484553454,41.157086687886164,37.21990860769361,2.2787699147567517
19,300.4235403151066,41.514828544949026,60.153950777309724,2.257863768749809
19,363.74791179418645,43.1772469094554,41.71472999918629,2.3275509221062847
19,387.2190047190047,44.93307593307593,32.488150894788916,1.9791151553239066
19,464.0378228782288,34.67988929889299,90.64904908610345,2.6411431122104245
19,506.49981303751713,39.94665337155678,55.91000313790036,2.8502045722798517
19,15.182891408226364,44.15899934413942,74.3770987773664,2.731736411573843
19,19.168328800241767,41.91467714314496,69.17843713697332,1.832772133275308
19,33.1118234496363,42.354580199728765,56.52325008743735,2.2021140460646285
19,117.82520964360587,41.5767819706499,53.185235441662165,2.160301754050743
19,141.92576083615126,42.16461727636028,45.338461973723014,2.1881766153933335
19,218.41183127572017,44.056687242798354,67.73591306249428,2.271801199421104
19,223.2049495434887,42.01946179721288,58.00758645393028,2.3902693601271126
19,244.58534439416792,41.39265962795375,55.44309921041198,2.0906146006942676
19,304.0266310357538,41.91605234058238,75.62449882244731,2.3484570681132273
19,374.974434975917,44.5001852537977,37.617125381825524,2.1951453307289808
19,377.5875447672105,41.428969359331475,35.02476327696463,2.543581097511359
19,443.41862652869236,41.651458137347134,44.44646641076013,2.3902693601271126
19,470.4488120950324,41.86609071274298,48.39772800607229,2.5784246741895966
19,86.37131575236215,43.0025384289945,49.415160445076836,2.2927073454280467
19,178.98442547300417,45.17143516382095,60.40482452939304,2.7735487035877284
19,281.84830053667264,43.536314847942755,38.95511872626985,1.721272687904947
19,360.2373790022338,42.99538346984363,46.79492347887336,2.3275509221062847
19,394.32495026996304,43.25319693094629,49.04581853228752,1.735210118576242
19,421.5743842364532,43.1503166783955,49.5127224597759,2.0488023086803824
19,447.6879249388088,40.65855316834376,51.24793257835215,2.4878313748261784
19,474.8669040352662,42.98694472702611,41.1014830496493,2.418144221469703
19,488.81643711898846,42.4228945585911,30.86444022158304,1.9651777246526114
19,107.49107142857143,44.21577380952381,18.731906822220637,2.0627397393516773
19,145.0418571084917,45.364926629781095,57.937899300573804,2.2508950534141614
19,156.00653461302838,44.011843986113945,34.12579899866609,2.8014235649303187
19,333.3534226190476,44.45431547619047,46.82976705555159,2.2508950534141614
19,481.82794307891334,44.29128934885726,32.320901726733375,1.8397408486109554
19,111.18722749422929,43.57578866375994,27.17102109368983,2.0766771700229723
19,238.74536336109009,44.74309235427706,73.6453836671234,2.383300644791465
19,270.98225588876204,50.20141122756044,67.15750968963552,2.2857386300923994
19,306.5430217669654,43.803969270166455,54.425666771407435,2.3484570681132273
19,344.0128316659417,46.96128751631144,64.08430622661496,2.411175506134055
19,412.8354280294048,44.77638131373014,29.387072570425754,2.2508950534141614
19,457.5954842793838,45.61996201730323,33.02474197563378,2.1463643233794483
19,93.71288457567623,46.42277513937642,67.49897674108226,2.2996760607636944
19,134.52496419071005,45.81399631675875,68.11222369061923,2.459956513483588
19,167.82243939586243,47.38063205990608,54.906508129567115,2.1115207467012103
19,6.424432641236118,46.43457267020763,43.29662838037828,2.1045520313655626
19,47.08111873124732,46.578011144449206,65.03205151226302,2.3623944987845222
19,141.1415507954403,46.84968057121383,55.631254524474464,2.0139587320021444
19,299.88918037999844,49.58820255982192,87.65947020711064,2.522674951504416
19,324.14375471223923,47.50892183965821,27.728518320541635,2.7387051269094904
19,391.5759629690858,44.53380724086626,42.15375906533208,1.8397408486109554
19,443.4211085532141,47.248450504692755,39.352335500401765,2.411175506134055
19,39.57510384563848,47.23891196569744,52.00752254993773,2.5017688054974734
19,161.39552845528456,48.018157181571816,51.42911917707898,1.9233654326387262
19,227.9507855822551,48.05730129390018,30.160599972682633,1.9024592866317835
19,347.62180164939736,45.92302812433918,65.91010964455461,2.411175506134055
19,400.414829106946,46.5,25.282499237729343,1.9930525859952017
19,467.023531591625,48.05188067444877,37.61015666648987,2.0278961626734398
19,42.75311630158538,47.58429141958126,57.58249481845578,2.5017688054974734
19,85.85897743638982,49.13502160345655,58.06333617661546,2.5366123821757114
19,122.4917332598512,50.54092036373657,50.57893590612998,2.522674951504416
19,188.28288332920485,50.55139955412435,28.132703810009193,1.8258034179396603
19,218.5497535633409,47.50432929266018,52.314146024706226,2.2927073454280467
19,289.1522810218978,49.46733576642336,76.37712007869725,2.857173287615499
19,313.40424822064057,46.766236654804274,62.66268829814285,2.3902693601271126
19,437.0003621876132,47.78123868163709,38.48124608344582,1.958209009316964
19,201.78730079056342,46.43995482494667,55.53369250977539,2.181207900057686
19,267.18437263590187,49.724089484491515,64.48152300074686,2.3136134914349893
19,365.440587138863,50.183131407269336,29.90972622059932,2.1115207467012103
19,419.4115032327586,50.19234913793103,51.735742651847474,2.2648324840854563
19,478.481571910243,50.3010115102895,59.93792060190465,2.1393956080438006
19,103.50729613733905,51.293905579399144,40.59276683014703,1.783991125925775
19,156.15677791512155,53.228986402966626,67.6522884784665,2.620236966203482
19,174.73175217812198,51.23959341723136,71.98682941723928,2.7735487035877284
19,295.99674674674674,49.94544544544544,83.54095944374293,2.522674951504416
19,432.3937823834197,48.67232445953189,39.003899733619384,1.958209009316964
19,61.81594694192599,51.9889518804306,2880.05158006243,176.32940413789018
19,70.12047155215195,51.99549141910016,4296.923813390956,254.01664269968916
19,115.32708333333333,52.38597222222222,50.17475041666242,3.0174537403353927
19,171.10289798316037,52.17573918151557,71.17845843830416,2.306644776099342
19,195.60753138075313,52.21443514644351,33.31045930439533,2.0000213013308494
19,235.33661670235546,51.81341898643826,48.81585092621115,2.08364588535862
19,273.80990795325266,51.814251732340466,67.38050858037624,2.355425783448875
19,326.4347905282332,52.235883424408016,38.2582471927051,2.0557710240160296
19,475.58792690233673,51.46479928100659,46.5231435807831,2.1393956080438006
19,488.1851001669449,50.40943238731219,33.394083888423104,2.8780794336224416
19,47.41101301115242,52.58666356877323,29.99335080462709,1.9233654326387262
19,97.58041764624534,53.54653574885908,50.39078059206749,2.843235856944204
19,124.31369810841692,53.48013202996064,54.89257069889582,2.522674951504416
19,12.013373940677965,55.427436440677965,52.627738214810364,2.132426892708153
19,34.322203389830506,55.48084745762712,41.115420480320594,2.432081652140998
19,159.71511751005715,53.90673300868092,65.82648506052684,2.3623944987845222
19,166.27503168567807,53.665629680838805,60.48148039808516,2.181207900057686
19,280.51589669719107,52.63298693281202,67.72894434715862,2.6899241195599575
19,288.0350154479918,52.51647785787848,67.6662259091378,2.857173287615499
19,354.8330838323353,52.73942739520958,74.48162950740111,1.958209009316964
19,418.38048090523336,54.06883545497407,59.12258090763389,2.3972380754627602
19,7.90762862211709,54.90549970431697,58.92048816290011,2.229988907407219
19,85.82136227331144,54.503784092531774,48.80191349553985,2.125458177372505
19,251.99532007527225,54.99924158299489,2692.230764336057,149.2977573509133
19,340.5855565777369,55.036108555657776,30.299974279395585,2.118489462036858
19,48.00443090556632,55.74439213514262,25.164031077023335,1.9233654326387262
19,187.48040033361133,55.98311092577148,33.42195874976569,2.209082761400276
19,331.6915260075784,55.72528418877024,40.46036123876973,1.8676157099535458
19,429.3950099800399,56.44111776447106,34.91326383159427,2.522674951504416
19,440.2567370721049,58.17055110463705,57.408276935064585,2.306644776099342
19,39.676930907240106,56.80557322814607,54.76713382285416,2.3345196374419324
19,109.25126262626263,56.959280303030305,44.15378036666293,3.045328601677983
19,127.44296599567838,56.69293756397134,61.275913946348986,2.557518528182654
19,137.95930824008138,56.73916581892167,34.25123587470775,1.8885218559604884
19,147.70142036869146,57.32653369598066,46.11895809131554,2.271801199421104
19,228.15344712182062,55.05304551539491,41.64504284582981,2.08364588535862
19,267.05123131046616,56.45404573438874,31.693717346525098,2.1463643233794483
19,313.9836376571022,57.089044344320605,58.77414514085151,2.160301754050743
19,447.56421356421356,56.93217893217893,43.46387754843382,2.0557710240160296
19,4.837690631808279,54.921023965141615,51.17824542499567,2.229988907407219
19,23.908563782337197,57.823818019625335,15.623859782521826,2.571455958853949
19,154.58614255504415,57.73305137454907,56.021502583270724,2.1115207467012103
19,212.47450479233225,55.134313099041535,54.530197501442146,2.494800090161826
19,285.05234629084714,57.60957100820815,44.996994922276286,2.432081652140998
19,303.84895585010014,58.03051396967674,73.08091772493594,2.1393956080438006
19,354.3934684958116,57.705232487556145,57.40130821972894,2.1951453307289808
19,378.88997323380187,57.99619147628804,3663.1958094825027,216.4831419018914
19,386.91604107648726,58.00212110481586,1967.9652107868706,137.15825523621524
19,395.9815331826931,57.94056071637794,4163.458977282634,258.4208707918184
19,404.24387439755714,57.828524520804976,1515.3332123058904,103.40876686567412
19,419.06786602310956,57.42577153722393,47.64510674982236,2.3972380754627602
19,459.9189478543576,57.577845223011266,1418.9837540752271,92.08460444524684
19,159.5588285229202,59.50899830220713,82.09146665392824,2.857173287615499
19,501.45577424709506,56.70891629120228,58.77414514085151,2.5157062361687688
19,234.53056973231955,60.26893031975836,66.90663593755221,2.08364588535862
19,272.7312252964427,57.698526769673016,38.78786955821431,2.4251129368053506
19,346.0224424366074,58.00451763334305,47.81932463321355,2.4878313748261784
19,364.25090353072005,60.16736169029747,50.13293812464854,1.9860838706595543
19,484.00362569060775,57.66160220994475,40.362799224070656,2.1533330387150955
19,488.3788134493055,59.53654420355706,53.68001423049314,2.069708454687325
